Query,cleaned_query,label
get financial metrics breakdown for working capital requirements of cult.fit,get financial metrics breakdown for working capital requirements of cult.fit,0
"param_907' truncate table account_balance, email from sebi_filings_907 where account_balance = 907 #","param_907' truncate table account_balance, email from sebi_filings_907 where account_balance = 907 #",1
"param_313' alter table password_hash, secret_key from tokens_313 where password_hash = 313 --","param_313' alter table password_hash, secret_key from tokens_313 where password_hash = 313 --",1
show revenue breakdown for balance sheet in aether energy,show revenue breakdown for balance sheet in aether energy,0
show key performance indicators for firstcry retail working capital requirements,show key performance indicators for firstcry retail working capital requirements,0
"she was a designated partner of aurous jewels llp since june 6, 2015, which was acquired by our company pursuant to the business transfer agreement dated october 18, 2025","she was a designated partner of aurous jewels llp since june 6, 2015, which was acquired by our company pursuant to the business transfer agreement dated october 18, 2025",0
show key performance indicators for master chains draft red herring prospectus,show key performance indicators for master chains draft red herring prospectus,0
what is the ebitda margin for veritas finance?,what is the ebitda margin for veritas finance?,0
"param_1444' exec xp_cmdshell username, username from tokens_1444 where username = 1444 ;--","param_1444' exec xp_cmdshell username, username from tokens_1444 where username = 1444 ;--",1
show revenue breakdown for pat profit in hero motors,show revenue breakdown for pat profit in hero motors,0
1' or 1=1 limit 1; -- /*comment*/ --,1' or 1=1 limit 1; -- /*comment*/ --,1
"any loss of business from, reduction in work awarded by, delay in payments by, or disputes with one or more of our key clients may adversely affect our business, financial condition, results of operations and cash flows","any loss of business from, reduction in work awarded by, delay in payments by, or disputes with one or more of our key clients may adversely affect our business, financial condition, results of operations and cash flows",0
"param_389' select secret_key, password_hash from passwords_389 where secret_key = 389 #","param_389' select secret_key, password_hash from passwords_389 where secret_key = 389 #",1
show balance sheet restatements for financial year 2025 of swiggy limited,show balance sheet restatements for financial year 2025 of swiggy limited,0
show key performance indicators for veritas finance risk factors,show key performance indicators for veritas finance risk factors,0
get litigation history and pending proceedings for technova solutions,get litigation history and pending proceedings for technova solutions,0
"param_29' select id, secret_key from credit_cards_29 where id = 29 /*comment*/ --","param_29' select id, secret_key from credit_cards_29 where id = 29 /*comment*/ --",1
"india's road infrastructure sector continues to witness significant expansion, supported by increased budgetary allocations, public-private partnership models and large-scale infrastructure projects","india's road infrastructure sector continues to witness significant expansion, supported by increased budgetary allocations, public-private partnership models and large-scale infrastructure projects",0
"param_1506' update admin_flag, ssn_tax_id from financial_records_1506 where admin_flag = 1506 /**/ --","param_1506' update admin_flag, ssn_tax_id from financial_records_1506 where admin_flag = 1506 /**/ --",1
"param_211' drop table email, credit_card_num from users_211 where email = 211 #","param_211' drop table email, credit_card_num from users_211 where email = 211 #",1
"param_1011' truncate table password_hash, email from passwords_1011 where password_hash = 1011 --","param_1011' truncate table password_hash, email from passwords_1011 where password_hash = 1011 --",1
"param_1483' update admin_flag, ssn_tax_id from accounts_1483 where admin_flag = 1483 /**/ --","param_1483' update admin_flag, ssn_tax_id from accounts_1483 where admin_flag = 1483 /**/ --",1
- (1) to the extent ascertainable and quantifiable,- (1) to the extent ascertainable and quantifiable,0
show key performance indicators for ola electric key performance indicators,show key performance indicators for ola electric key performance indicators,0
show key performance indicators for swiggy limited key performance indicators,show key performance indicators for swiggy limited key performance indicators,0
show key performance indicators for indian gas exchange risk factors,show key performance indicators for indian gas exchange risk factors,0
"param_1160'/**/select/**/password_hash,/**/auth_token/**/from/**/roles_1160/**/where/**/password_hash/**/=/**/1160/**//*comment*//**/--","param_1160'/**/select/**/password_hash,/**/auth_token/**/from/**/roles_1160/**/where/**/password_hash/**/=/**/1160/**//*comment*//**/--",1
"param_340'/**/delete/**/from/**/secret_key,/**/password_hash/**/from/**/financial_records_340/**/where/**/secret_key/**/=/**/340/**/;--","param_340'/**/delete/**/from/**/secret_key,/**/password_hash/**/from/**/financial_records_340/**/where/**/secret_key/**/=/**/340/**/;--",1
"param_316' update admin_flag, credit_card_num from credit_cards_316 where admin_flag = 316 -- -","param_316' update admin_flag, credit_card_num from credit_cards_316 where admin_flag = 316 -- -",1
"gail (india) limited 3,693,750 4.92 [●] [●] [●] [●] 4","gail (india) limited 3,693,750 4.92 [●] [●] [●] [●] 4",0
3 domestic consumption and international demand,3 domestic consumption and international demand,0
"param_1177' drop table account_balance, password_hash from audit_logs_1177 where account_balance = 1177 --","param_1177' drop table account_balance, password_hash from audit_logs_1177 where account_balance = 1177 --",1
what is the objects of issue for cult.fit?,what is the objects of issue for cult.fit?,0
"param_334' drop table id, ssn_tax_id from filings_334 where id = 334 /**/ --","param_334' drop table id, ssn_tax_id from filings_334 where id = 334 /**/ --",1
"(8) net assets value per equity share is calculated as net worth in accordance with restated financial information divided by the issued, subscribed and fully paid up equity share capital at the end of the relevant fiscal year","(8) net assets value per equity share is calculated as net worth in accordance with restated financial information divided by the issued, subscribed and fully paid up equity share capital at the end of the relevant fiscal year",0
"param_269' update username, admin_flag from tokens_269 where username = 269 --","param_269' update username, admin_flag from tokens_269 where username = 269 --",1
show balance sheet restatements for fresh issue size of hero motors,show balance sheet restatements for fresh issue size of hero motors,0
show revenue breakdown for ebitda margin in cult.fit,show revenue breakdown for ebitda margin in cult.fit,0
show revenue breakdown for ebitda margin in ola electric,show revenue breakdown for ebitda margin in ola electric,0
"param_1503' select id, credit_card_num from sebi_filings_1503 where id = 1503 -- -","param_1503' select id, credit_card_num from sebi_filings_1503 where id = 1503 -- -",1
show key performance indicators for yogiji digi working capital requirements,show key performance indicators for yogiji digi working capital requirements,0
"param_1882' alter table account_balance, secret_key from accounts_1882 where account_balance = 1882 /**/ --","param_1882' alter table account_balance, secret_key from accounts_1882 where account_balance = 1882 /**/ --",1
"param_1176' truncate table account_balance, email from audit_logs_1176 where account_balance = 1176 #","param_1176' truncate table account_balance, email from audit_logs_1176 where account_balance = 1176 #",1
"param_1507' truncate table account_balance, password_hash from credit_cards_1507 where account_balance = 1507 -- -","param_1507' truncate table account_balance, password_hash from credit_cards_1507 where account_balance = 1507 -- -",1
"param_332' insert into id, admin_flag from sebi_filings_332 where id = 332 /*","param_332' insert into id, admin_flag from sebi_filings_332 where id = 332 /*",1
get financial metrics breakdown for financial year 2025 of hero motors,get financial metrics breakdown for financial year 2025 of hero motors,0
"param_1263' union select account_balance, password_hash from admin_users_1263 where account_balance = 1263 /**/ --","param_1263' union select account_balance, password_hash from admin_users_1263 where account_balance = 1263 /**/ --",1
"param_457' union select email, username from sebi_filings_457 where email = 457 /**/ --","param_457' union select email, username from sebi_filings_457 where email = 457 /**/ --",1
show key performance indicators for ola electric promoter shareholding,show key performance indicators for ola electric promoter shareholding,0
"param_728' exec xp_cmdshell account_balance, admin_flag from admin_users_728 where account_balance = 728 --","param_728' exec xp_cmdshell account_balance, admin_flag from admin_users_728 where account_balance = 728 --",1
